Protein ID,Identified Length,Gene ID,Protein Name,Organism Name,Taxonomic ID,Molecular Function-GO Annot,Biological processes-GO Annot,Cellular Component-Go Annot
V8P7E9,137,,Ras-related protein Rab-5C,Ophiophagus hannah (King cobra) (Naja hannah),8665,"GTPase activity, GTP binding",nan,nan
X6NAF7,137,,Ras family domain-containing protein,Reticulomyxa filosa,46433,"GTPase activity, GTP binding",nan,Other locations
A0A023B5T8,138,22913106,Rab-related GTPase family protein,Gregarina niphandrodes (Septate eugregarine),110365,"GTPase activity, GTP binding",nan,nan
A0A078AM78,138,,Dolichyl-diphosphooligosaccharide--protein glycotransferase,Stylonychia lemnae (Ciliate),5949,"dolichyl-diphosphooligosaccharide-protein glycotransferase activity, GTPase activity, GTP binding, metal ion binding",protein glycosylation,Other locations
A0A0F4ZE82,138,,Uncharacterized protein,Thielaviopsis punctulata,72032,"GTPase activity, GTP binding",nan,nan
A0A168NXR7,138,,Uncharacterized protein,Absidia glauca (Pin mould),4829,"GTPase activity, GTP binding",nan,nan
A0A3P7CEY9,138,,Uncharacterized protein,Schistocephalus solidus (Tapeworm),70667,"GTPase activity, GTP binding",nan,nan
A0A4U0WP54,138,,Uncharacterized protein,Cryomyces minteri,331657,"GTPase activity, GTP binding",nan,nan
G0QZA8,138,14905550,"Ras-related protein ric1, putative",Ichthyophthirius multifiliis (strain G5) (White spot disease agent) (Ich),857967,"GTPase activity, GTP binding",nan,nan
L8GNN9,138,14914412,Rab1/RabDfamily small GTPase,Acanthamoeba castellanii str. Neff,1257118,"GTPase activity, GTP binding",nan,nan
Q5BAF6,138,2874893,"Ras-like GTP-binding protein, putative (AFU_orthologue AFUA_4G03100)",Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans),227321,"GTPase activity, GTP binding",intracellular protein transport,Other locations
U7PLJ8,138,,Uncharacterized protein,Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus),1391915,"GTPase activity, GTP binding",nan,nan
X6LL76,138,,Rab family small GTPase,Reticulomyxa filosa,46433,"GTPase activity, GTP binding",nan,Other locations
A0A067MPJ4,139,,Uncharacterized protein,Botryobasidium botryosum FD-172 SS1,930990,"GTPase activity, GTP binding",nan,nan
A0A078AK21,139,,Ras-related protein rab-7a,Stylonychia lemnae (Ciliate),5949,"GTPase activity, GTP binding",nan,nan
A0A0D1CNI1,139,23564163,"Chromosome 10, whole genome shotgun sequence",Ustilago maydis (strain 521 / FGSC 9021) (Corn smut fungus),237631,"GTPase activity, GTP binding","regulation of vacuole fusion, non-autophagic","Endosome, Vacuole, Other locations"
A0A168DSM0,139,,Xylitol dehydrogenase,Ascosphaera apis ARSEF 7405,392613,"GTPase activity, GTP binding, oxidoreductase activity, zinc ion binding",nan,nan
A0A1S3D0W6,139,103509152,ras-related protein Rab-39B-like,Diaphorina citri (Asian citrus psyllid),121845,"GTPase activity, GTP binding",nan,nan
A0A1Z5TQ29,139,,Uncharacterized protein,Hortaea werneckii EXF-2000,1157616,"GTPase activity, GTP binding",nan,nan
A0A2G8JVP3,139,,Putative ras-related protein,Stichopus japonicus (Sea cucumber),307972,"GTPase activity, GTP binding",nan,nan
A0A2K3CWV9,139,,Uncharacterized protein,Chlamydomonas reinhardtii (Chlamydomonas smithii),3055,"GTPase activity, GTP binding","protein secretion, regulation of exocytosis, vesicle docking involved in exocytosis",nan
A0A3M7P3Z3,139,,Ras-related Rab-11B isoform X2,Brachionus plicatilis (Marine rotifer) (Brachionus muelleri),10195,"GTPase activity, GTP binding",nan,nan
A0A3M7T9Z5,139,,Ras-related Rab-39B-like,Brachionus plicatilis (Marine rotifer) (Brachionus muelleri),10195,"GTPase activity, GTP binding",nan,nan
A0A3R7PDS3,139,,Putative EF-hand calcium-binding domain-containing protein 4B,Penaeus vannamei (Whiteleg shrimp) (Litopenaeus vannamei),6689,"GTPase activity, GTP binding",nan,nan
A0A653CS56,139,,Uncharacterized protein,Callosobruchus maculatus (Southern cowpea weevil) (Pulse bruchid),64391,"GTPase activity, GTP binding",nan,nan
L8H806,139,14922522,"Ras-related protein Rab-1A, putative",Acanthamoeba castellanii str. Neff,1257118,"GTPase activity, GTP binding",nan,nan
W3XEM1,139,19270530,Ras-related protein Rab-6A,Pestalotiopsis fici (strain W106-1 / CGMCC3.15140),1229662,"GTPase activity, GTP binding",nan,nan
A0A0D1Z4X6,140,27308916,Uncharacterized protein,Verruconis gallopava,253628,"GTPase activity, GTP binding",nan,nan
A0A1D2M5X6,140,,Ras-related protein Rab-39A,Orchesella cincta (Springtail),48709,"GTPase activity, GTP binding",nan,nan
A0A1J1IBU4,140,,"CLUMA_CG010615, isoform A",Clunio marinus,568069,"GTPase activity, GTP binding",nan,nan
A0A482X4X9,140,,Uncharacterized protein,Laodelphax striatellus (Small brown planthopper) (Delphax striatella),195883,"GTPase activity, GTP binding",nan,nan
M2Y9N3,140,17091333,"Rab family, other",Galdieria sulphuraria (Red alga),130081,"GTPase activity, GTP binding",nan,Chloroplast
U6JUE9,140,25377776,"Ras family domain-containing protein, putative",Eimeria mitis,44415,"GTPase activity, GTP binding",nan,nan
A0A0C9SQK6,141,,"Unplaced genomic scaffold PLICRscaffold_20, whole genome shotgun sequence",Plicaturopsis crispa FD-325 SS-3,944288,"GTPase activity, GTP binding",nan,nan
A0A0K6FQ14,141,,Ras-related protein Rab-4B [Canis lupus familiaris],Rhizoctonia solani,456999,"GTPase activity, GTP binding",nan,nan
A0A1D3D2Z8,141,,Ras family domain-containing protein,Cyclospora cayetanensis,88456,"GTPase activity, GTP binding",nan,nan
A0A1J4KZZ8,141,,Ras family protein,Tritrichomonas foetus,1144522,"GTPase activity, GTP binding",nan,nan
A0A1Y1VB79,141,,Uncharacterized protein,Piromyces finnis,1754191,"GTPase activity, GTP binding",nan,nan
A0A2T9XXN5,141,,Uncharacterized protein,Furculomyces boomerangus,61424,"GTPase activity, GTP binding",nan,nan
A0A2T9YDM7,141,,Uncharacterized protein,Furculomyces boomerangus,61424,"GTPase activity, GTP binding",nan,nan
A0A3M7P855,141,,Ras-related protein Rab,Brachionus plicatilis (Marine rotifer) (Brachionus muelleri),10195,"GTPase activity, GTP binding",vesicle-mediated transport,"Golgi apparatus, Other locations"
A0A4P9ZVT2,141,,P-loop containing nucleoside triphosphate hydrolase protein,Dimargaris cristalligena,215637,"GTPase activity, GTP binding",nan,nan
B3RU34,141,6752520,Uncharacterized protein,Trichoplax adhaerens (Trichoplax reptans),10228,"GTPase activity, GTP binding",intracellular protein transport,Other locations
C3ZJE1,141,,Uncharacterized protein,Branchiostoma floridae (Florida lancelet) (Amphioxus),7739,"GTPase activity, GTP binding",intracellular protein transport,Other locations
D4AJ04,141,9524481,Uncharacterized protein,Arthroderma benhamiae (strain ATCC MYA-4681 / CBS 112371) (Trichophyton mentagrophytes),663331,"GTPase activity, GTP binding",nan,nan
E4XJJ2,141,,Uncharacterized protein,Oikopleura dioica (Tunicate),34765,"GTPase activity, GTP binding",nan,nan
F0Y8N8,141,20225832,Uncharacterized protein,Aureococcus anophagefferens (Harmful bloom alga),44056,"GTPase activity, GTP binding",nan,nan
A0A2K3NF65,142,,Ras-related protein RABB1c-like,Trifolium pratense (Red clover),57577,"GTPase activity, GTP binding, oxidoreductase activity",nan,nan
A0A2P6NPK8,142,,Uncharacterized protein,Planoprotostelium fungivorum,1890364,"GTPase activity, GTP binding",nan,nan
A0A4Q2D3R8,142,,"alpha-1,2-Mannosidase",Psathyrella aberdarensis,2316362,"calcium ion binding, GTPase activity, GTP binding, mannosyl-oligosaccharide 1,2-alpha-mannosidase activity",carbohydrate metabolic process,Other locations
A0A4S8KLR1,142,,GTP binding protein,Dendrothele bispora (strain CBS 962.96),1314807,"GTPase activity, GTP binding",nan,nan
A0A4V1IT71,142,,Ras-domain-containing protein,Caulochytrium protostelioides,1555241,"GTPase activity, GTP binding",nan,nan
A0A507DWW3,142,,Uncharacterized protein,Powellomyces hirtus,109895,"GTPase activity, GTP binding",nan,nan
F4NSL8,142,18241909,Uncharacterized protein,Batrachochytrium dendrobatidis (strain JAM81 / FGSC 10211) (Frog chytrid fungus),684364,"GTPase activity, GTP binding","intracellular protein transport, protein targeting to vacuole","Endosome, Other locations"
A0A0C9WF63,143,,"Unplaced genomic scaffold scaffold_14, whole genome shotgun sequence",Hydnomerulius pinastri MD-312,994086,"GTPase activity, GTP binding",nan,nan
A0A0D1ZSP5,143,27325061,Uncharacterized protein,Exophiala mesophila (Black yeast),212818,"GTPase activity, GTP binding",nan,nan
A0A0L8H7F3,143,,Uncharacterized protein,Octopus bimaculoides (California two-spotted octopus),37653,"GTPase activity, GTP binding",nan,nan
A0A183TN07,143,,Uncharacterized protein,Schistocephalus solidus (Tapeworm),70667,"GTPase activity, GTP binding",nan,nan
A0A2R5GHD0,143,,Calmodulin,Hondaea fermentalgiana,2315210,"calcium ion binding, GTPase activity, GTP binding",nan,nan
A0A507CEI6,143,,Uncharacterized protein,Synchytrium microbalum,1806994,"GTPase activity, GTP binding",nan,nan
A0A653D5C7,143,,Uncharacterized protein,Callosobruchus maculatus (Southern cowpea weevil) (Pulse bruchid),64391,"GTPase activity, GTP binding",nan,nan
H3FKF9,143,,ADP ribosylation factor,Pristionchus pacificus (Parasitic nematode),54126,"GTPase activity, GTP binding",intracellular protein transport,Other locations
X6PFM0,143,,Uncharacterized protein,Reticulomyxa filosa,46433,"GTPase activity, GTP binding",nan,nan
A0A183IJU5,144,,Uncharacterized protein,Soboliphyme baturini,241478,"GTPase activity, GTP binding",nan,nan
A0A1E5RER8,144,,GTP-binding protein YPT7,Hanseniaspora osmophila,56408,"GTPase activity, GTP binding",nan,nan
A0A1V9XHR5,144,,Ras-related protein Rab-30-like,Tropilaelaps mercedesae,418985,"GTPase activity, GTP binding",nan,nan
A0A2R5GNV8,144,,Ras-related protein Rab-5C,Hondaea fermentalgiana,2315210,"GTPase activity, GTP binding",nan,nan
A0A3P6T1M3,144,,Uncharacterized protein,Dibothriocephalus latus (Fish tapeworm) (Diphyllobothrium latum),60516,"GTPase activity, GTP binding",nan,nan
A0A5C3QDZ7,144,,P-loop containing nucleoside triphosphate hydrolase protein,Pterula gracilis,1884261,"GTPase activity, GTP binding",nan,nan
R4G4D0,144,,Putative gtpase rab2,Rhodnius prolixus (Triatomid bug),13249,"GTPase activity, GTP binding",nan,nan
A0A0S6XJ86,145,,Uncharacterized protein,fungal sp. No.11243,1603295,"GTPase activity, GTP binding",nan,nan
A0A2G8JIG0,145,,Putative ras-related protein,Stichopus japonicus (Sea cucumber),307972,"GTPase activity, GTP binding",nan,nan
A0A2H9TJB2,145,,Ras-related protein Rab-5C,Paramicrosporidium saccamoebae,1246581,"GTPase activity, GTP binding",nan,nan
A0A2K3NA88,145,,GTP-binding protein YPTM2-like,Trifolium pratense (Red clover),57577,"GTPase activity, GTP binding",nan,nan
A0A2P6MND5,145,,Putative Rab2 family GTPase,Planoprotostelium fungivorum,1890364,"GTPase activity, GTP binding",nan,nan
A0A3P6S1Z9,145,,Uncharacterized protein,Dibothriocephalus latus (Fish tapeworm) (Diphyllobothrium latum),60516,"GTPase activity, GTP binding",nan,nan
A0A5E8C3Z4,145,,Uncharacterized protein,Saprochaete ingens,2606893,"GTPase activity, GTP binding",nan,nan
J4GM31,145,24094886,Uncharacterized protein,Fibroporia radiculosa,599839,"GTPase activity, GTP binding",nan,nan
L8GYC3,145,14918246,"Rab1, putative",Acanthamoeba castellanii str. Neff,1257118,"GTPase activity, GTP binding",nan,nan
A0A060S5W3,146,,Uncharacterized protein,Pycnoporus cinnabarinus (Cinnabar-red polypore) (Trametes cinnabarina),5643,"GTPase activity, GTP binding",nan,nan
A0A0L0DVL0,146,25562010,Ras family protein,Thecamonas trahens ATCC 50062,461836,"GTPase activity, GTP binding",nan,nan
A0A0S4JJX5,146,,"Rab2a GTP-binding protein, putative",Bodo saltans (Flagellated protozoan),75058,"GTPase activity, GTP binding",nan,nan
A0A165PV79,146,,Ras-domain-containing protein,Exidia glandulosa HHB12029,1314781,"GTPase activity, GTP binding",nan,nan
A0A1Q9E3Y0,146,,Ras-related protein Rab-11A,Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica),2951,"GTPase activity, GTP binding",nan,nan
A0A1R2BEB4,146,,Uncharacterized protein,Stentor coeruleus,5963,"GTPase activity, GTP binding",nan,nan
A0A2A2JHC5,146,,Uncharacterized protein,Diploscapter pachys,2018661,"GTPase activity, GTP binding",nan,nan
A0A2P6NKR2,146,,Rab-related GTPase,Planoprotostelium fungivorum,1890364,"GTPase activity, GTP binding",nan,nan
A0A316V3W7,146,,Ras-domain-containing protein,Jaminaea rosea,1569628,"GTPase activity, GTP binding",nan,nan
A0A4T0FWY8,146,,Uncharacterized protein,Wallemia hederae,1540922,"GTPase activity, GTP binding",nan,nan
A0A6J8A9G5,146,,RAB30,Mytilus coruscus (Sea mussel),42192,"GTPase activity, GTP binding",nan,nan
I1K0U9,146,,Uncharacterized protein,Glycine max (Soybean) (Glycine hispida),3847,"GTPase activity, GTP binding",nan,nan
L8GR44,146,14916221,Ras subfamily protein,Acanthamoeba castellanii str. Neff,1257118,"GTPase activity, GTP binding",nan,nan
R4XLJ9,146,,Uncharacterized protein,Taphrina deformans (strain PYCC 5710 / ATCC 11124 / CBS 356.35 / IMI 108563 / JCM 9778 / NBRC 8474) (Peach leaf curl fungus) (Lalaria deformans),1097556,"GTPase activity, GTP binding",nan,nan
X6P0W7,146,,Uncharacterized protein,Reticulomyxa filosa,46433,"GTPase activity, GTP binding",nan,Other locations
A0A0E9NL93,147,30188004,Uncharacterized protein,Saitoella complicata (strain BCRC 22490 / CBS 7301 / JCM 7358 / NBRC 10748 / NRRL Y-17804),698492,"GTPase activity, GTP binding",nan,nan
A0A0G2HF03,147,,Putative ras-like gtp-binding,Phaeomoniella chlamydospora,158046,"GTPase activity, GTP binding",nan,nan
A0A0R3W4L3,147,,Uncharacterized protein,Taenia asiatica (Asian tapeworm),60517,"GTPase activity, GTP binding",nan,nan
A0A1J4KX29,147,,Ras-related protein RIC1,Tritrichomonas foetus,1144522,"GTPase activity, GTP binding",nan,nan
A0A1R2BRH6,147,,Uncharacterized protein,Stentor coeruleus,5963,"GTPase activity, GTP binding",nan,nan
A0A2R5GMC2,147,,Ras-related protein Rab-5B,Hondaea fermentalgiana,2315210,"GTPase activity, GTP binding",nan,nan
A0A2T9YF89,147,,Protein kinase domain-containing protein,Furculomyces boomerangus,61424,"ATP binding, GTPase activity, GTP binding, protein kinase activity",nan,nan
A0A423SWZ2,147,,Ras-related protein Rab-8B,Penaeus vannamei (Whiteleg shrimp) (Litopenaeus vannamei),6689,"GTPase activity, GTP binding",nan,nan
A0A4C1Z8C1,147,,Ras-related protein Rab-18,Eumeta variegata (Bagworm moth) (Eumeta japonica),151549,"GTPase activity, GTP binding",nan,nan
F0YC52,147,20222732,Uncharacterized protein,Aureococcus anophagefferens (Harmful bloom alga),44056,"GTPase activity, GTP binding",nan,nan
F0YI86,147,20227757,Uncharacterized protein,Aureococcus anophagefferens (Harmful bloom alga),44056,"GTPase activity, GTP binding",nan,nan
V4AZH4,147,20241877,Uncharacterized protein,Lottia gigantea (Giant owl limpet),225164,"GTPase activity, GTP binding",nan,nan
V8P2L1,147,,Ras-related protein Rab-27A,Ophiophagus hannah (King cobra) (Naja hannah),8665,"GTPase activity, GTP binding",nan,nan
X6PAQ7,147,,Uncharacterized protein,Reticulomyxa filosa,46433,"GTPase activity, GTP binding",nan,nan
A0A0H2S1U8,148,,Ras-domain-containing protein,Schizopora paradoxa,27342,"GTPase activity, GTP binding",nan,nan
A0A1J4JW29,148,,Ras-related protein RIC1,Tritrichomonas foetus,1144522,"GTPase activity, GTP binding",nan,nan
A0A2A9NXJ3,148,,Uncharacterized protein,Amanita thiersii Skay4041,703135,"GTPase activity, GTP binding",nan,nan
A0A4S2M7N6,148,,Uncharacterized protein,Opisthorchis felineus,147828,"GTPase activity, GTP binding",nan,nan
A0A4Z2EXX7,148,,Ras-related protein Rab-11A,Liparis tanakae (Tanaka's snailfish),230148,"GTPase activity, GTP binding",nan,nan
A0A5B7D1K4,148,,Ras-related protein RabJ,Portunus trituberculatus (Swimming crab) (Neptunus trituberculatus),210409,"GTPase activity, GTP binding",nan,nan
A0A5J4NKL2,148,,Ras-related protein Rab-35,Paragonimus westermani,34504,"GTPase activity, GTP binding",nan,nan
A0A653C3I2,148,,Uncharacterized protein,Callosobruchus maculatus (Southern cowpea weevil) (Pulse bruchid),64391,"GTPase activity, GTP binding",nan,nan
A0A6A4J626,148,,Ras-related protein Rab-21,Apolygus lucorum (Plant bug) (Lygocoris lucorum),248454,"GTPase activity, GTP binding","protein transport, Rab protein signal transduction","Golgi apparatus, Other locations"
A2F5E2,148,4757674,"Small GTP-binding protein, putative",Trichomonas vaginalis,5722,"GTPase activity, GTP binding",intracellular protein transport,Other locations
D4AP01,148,9525938,Uncharacterized protein,Arthroderma benhamiae (strain ATCC MYA-4681 / CBS 112371) (Trichophyton mentagrophytes),663331,"GTPase activity, GTP binding",nan,nan
T1EJ77,148,20196627,Uncharacterized protein,Helobdella robusta (Californian leech),6412,"GTPase activity, GTP binding",nan,"Endosome, Golgi apparatus"
U7PPW3,148,,Uncharacterized protein,Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus),1391915,"GTPase activity, GTP binding",nan,nan
V4AK55,148,20246563,Uncharacterized protein,Lottia gigantea (Giant owl limpet),225164,"GTPase activity, GTP binding",nan,nan
W4Y2H7,148,,Uncharacterized protein,,,nan,nan,nan
A0A0N4UT65,149,,Uncharacterized protein,Enterobius vermicularis (Human pinworm),51028,"GTPase activity, GTP binding",nan,nan
A0A168PVJ8,149,,Uncharacterized protein,Absidia glauca (Pin mould),4829,"GTPase activity, GTP binding",nan,nan
A0A1C7MRV3,149,,Ras-related protein Rab-4B,Grifola frondosa (Maitake) (Polyporus frondosus),5627,"GTPase activity, GTP binding",nan,nan
A0A1Q9DIN5,149,,GTP-binding protein YPT31/YPT8,Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica),2951,"GTPase activity, GTP binding",nan,nan
A0A1Q9E3T1,149,,Ras-related protein Rab-6A,Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica),2951,"ATP binding, GTPase activity, GTP binding",mismatch repair,Other locations
A0A1R2BJS6,149,,Uncharacterized protein,Stentor coeruleus,5963,"GTPase activity, GTP binding",nan,nan
A0A2N1JFA3,149,,Uncharacterized protein,Malassezia vespertilionis,2020962,"GTPase activity, GTP binding",nan,nan
